,Time,Joint,X,Y,Z
11182,532,Left Leg,1.208835244178772,0.4490318298339844,0.510017991065979
11183,532,Left Leg,1.2818646430969238,0.3523406982421875,0.0660320520401001
11184,532,Right Leg,1.2676299810409546,0.38306570053100586,0.9793463945388794
11185,532,Right Leg,1.4014253616333008,0.3518671989440918,0.9941917657852173
11186,532,Right Leg,1.452038288116455,0.4985675811767578,0.5590988397598267
11187,532,Right Leg,1.3430770635604858,0.17303895950317383,0.25256311893463135
11188,532,Body,1.2676299810409546,0.38306570053100586,0.9793463945388794
11189,532,Body,1.2563393115997314,0.36310434341430664,1.2326899766921997
11190,532,Body,1.2444334030151367,0.4429130554199219,1.469253659248352
11191,532,Body,1.2440693378448486,0.5340948104858398,1.5327001810073853
11192,532,Body,1.2376604080200195,0.5294589996337891,1.6474272012710571
11193,533,Left Hand,1.2469439506530762,0.46295833587646484,1.4710689783096313
11194,533,Left Hand,1.089708924293518,0.4609365463256836,1.4168583154678345
11195,533,Left Hand,0.9767510890960693,0.3341484069824219,1.1902490854263306
11196,533,Left Hand,1.1423304080963135,0.23892545700073242,1.0315839052200317
11197,533,Right Hand,1.2469439506530762,0.46295833587646484,1.4710689783096313
11198,533,Right Hand,1.4032630920410156,0.4251251220703125,1.4286562204360962
11199,533,Right Hand,1.5220985412597656,0.2611503601074219,1.2307263612747192
11200,533,Right Hand,1.3705084323883057,0.20989704132080078,1.0408474206924438
11201,533,Left Leg,1.2696599960327148,0.40475893020629883,0.9809752702713013
11202,533,Left Leg,1.1354825496673584,0.43366241455078125,0.9649735689163208
11203,533,Left Leg,1.2090044021606445,0.45482540130615234,0.5094128847122192
11204,533,Left Leg,1.2819044589996338,0.35285425186157227,0.06658899784088135
11205,533,Right Leg,1.2696599960327148,0.40475893020629883,0.9809752702713013
11206,533,Right Leg,1.4038376808166504,0.375856876373291,0.9969774484634399
11207,533,Right Leg,1.4542638063430786,0.5370898246765137,0.5670348405838013
11208,533,Right Leg,1.3589614629745483,0.23116779327392578,0.23667776584625244
11209,533,Body,1.2696599960327148,0.40475893020629883,0.9809752702713013
11210,533,Body,1.2582639455795288,0.38386106491088867,1.2342387437820435
11211,533,Body,1.2469439506530762,0.46295833587646484,1.4710689783096313
11212,533,Body,1.2463668584823608,0.5542230606079102,1.534396767616272
11213,533,Body,1.2405130863189697,0.5492515563964844,1.6491385698318481
11214,534,Left Hand,1.2494261264801025,0.48308467864990234,1.4720312356948853
11215,534,Left Hand,1.0920554399490356,0.4802732467651367,1.4182497262954712
11216,534,Left Hand,0.9787626266479492,0.35309457778930664,1.1920267343521118
11217,534,Left Hand,1.144498586654663,0.25937843322753906,1.0326300859451294
11218,534,Right Hand,1.2494261264801025,0.48308467864990234,1.4720312356948853
11219,534,Right Hand,1.4057183265686035,0.44607067108154297,1.4288040399551392
11220,534,Right Hand,1.5247175693511963,0.28256702423095703,1.2305837869644165
11221,534,Right Hand,1.3729151487350464,0.23079872131347656,1.0410138368606567
11222,534,Left Leg,1.2716901302337646,0.42597198486328125,0.9817887544631958
11223,534,Left Leg,1.1372175216674805,0.4528164863586426,0.9647146463394165
11224,534,Left Leg,1.2094731330871582,0.46211814880371094,0.5085560083389282
11225,534,Left Leg,1.2817840576171875,0.35335445404052734,0.0672537088394165
11226,534,Right Leg,1.2716901302337646,0.42597198486328125,0.9817887544631958
11227,534,Right Leg,1.4061623811721802,0.3991260528564453,0.9988623857498169
11228,534,Right Leg,1.455122709274292,0.5732755661010742,0.5738159418106079
11229,534,Right Leg,1.3752132654190063,0.2915520668029785,0.21877825260162354
11230,534,Body,1.2716901302337646,0.42597198486328125,0.9817887544631958
11231,534,Body,1.2601585388183594,0.4045124053955078,1.2349978685379028
11232,534,Body,1.2494261264801025,0.48308467864990234,1.4720312356948853
11233,534,Body,1.2484877109527588,0.5742878913879395,1.5354419946670532
11234,534,Body,1.2433269023895264,0.5686988830566406,1.6501885652542114
11235,535,Left Hand,1.2518854141235352,0.5034894943237305,1.4720674753189087
11236,535,Left Hand,1.094436526298523,0.4996070861816406,1.4185835123062134
11237,535,Left Hand,0.9805727005004883,0.3718900680541992,1.1929508447647095
11238,535,Left Hand,1.1464970111846924,0.2795848846435547,1.0329281091690063
11239,535,Right Hand,1.2518854141235352,0.5034894943237305,1.4720674753189087
11240,535,Right Hand,1.4081296920776367,0.46715402603149414,1.4280983209609985
11241,535,Right Hand,1.527489185333252,0.3041858673095703,1.229653000831604
11242,535,Right Hand,1.3753511905670166,0.2518496513366699,1.0405102968215942
11243,535,Left Leg,1.2739201784133911,0.4470033645629883,0.981758713722229
11244,535,Left Leg,1.13922119140625,0.47205686569213867,0.9637690782546997
11245,535,Left Leg,1.2105872631072998,0.4705028533935547,0.5073782205581665
11246,535,Left Leg,1.281800389289856,0.3534274101257324,0.06802904605865479
11247,535,Right Leg,1.2739201784133911,0.4470033645629883,0.981758713722229
11248,535,Right Leg,1.408618450164795,0.4219498634338379,0.9997469186782837
11249,535,Right Leg,1.454601764678955,0.6070713996887207,0.5790277719497681
11250,535,Right Leg,1.3905173540115356,0.3548922538757324,0.19941723346710205
11251,535,Body,1.2739201784133911,0.4470033645629883,0.981758713722229
11252,535,Body,1.262134313583374,0.4251832962036133,1.2349249124526978
11253,535,Body,1.2518854141235352,0.5034894943237305,1.4720674753189087
11254,535,Body,1.2508366107940674,0.5945339202880859,1.5357033014297485
11255,535,Body,1.2462007999420166,0.5881671905517578,1.6504331827163696
11256,536,Left Hand,1.2543977499008179,0.524376392364502,1.471213936805725
11257,536,Left Hand,1.0968842506408691,0.5193610191345215,1.418014645576477
11258,536,Left Hand,0.9823571443557739,0.39095115661621094,1.1931110620498657
11259,536,Left Hand,1.148268461227417,0.2995576858520508,1.032551884651184
11260,536,Right Hand,1.2543977499008179,0.524376392364502,1.471213936805725
11261,536,Right Hand,1.4105453491210938,0.4885368347167969,1.4264999628067017
11262,536,Right Hand,1.5303173065185547,0.326047420501709,1.227911114692688
11263,536,Right Hand,1.37777578830719,0.27310943603515625,1.0392614603042603
11264,536,Left Leg,1.276280164718628,0.46805238723754883,0.9809986352920532
11265,536,Left Leg,1.1413929462432861,0.49147748947143555,0.9622422456741333
11266,536,Left Leg,1.2118457555770874,0.4798722267150879,0.5058537721633911
11267,536,Left Leg,1.2818727493286133,0.35346460342407227,0.06890738010406494
11268,536,Right Leg,1.276280164718628,0.46805238723754883,0.9809986352920532
11269,536,Right Leg,1.4111669063568115,0.4446272850036621,0.9997550249099731
11270,536,Right Leg,1.4531431198120117,0.6388649940490723,0.5827423334121704
11271,536,Right Leg,1.4043762683868408,0.4214448928833008,0.18005669116973877
11272,536,Body,1.276280164718628,0.46805238723754883,0.9809986352920532
11273,536,Body,1.2641997337341309,0.44586753845214844,1.2341195344924927
11274,536,Body,1.2543977499008179,0.524376392364502,1.471213936805725
11275,536,Body,1.2532093524932861,0.6151299476623535,1.5352612733840942
11276,536,Body,1.249063491821289,0.6078100204467773,1.6499525308609009
11277,537,Left Hand,1.256897211074829,0.5452108383178711,1.4695669412612915
11278,537,Left Hand,1.0993125438690186,0.5392966270446777,1.4166699647903442
11279,537,Left Hand,0.9843409061431885,0.4101428985595703,1.192421555519104
11280,537,Left Hand,1.1501235961914062,0.31940221786499023,1.0313602685928345
11281,537,Right Hand,1.256897211074829,0.5452108383178711,1.4695669412612915
11282,537,Right Hand,1.4130297899246216,0.5100679397583008,1.4242526292800903
11283,537,Right Hand,1.5331416130065918,0.34822893142700195,1.2253371477127075
11284,537,Right Hand,1.3802322149276733,0.2946586608886719,1.0371638536453247
11285,537,Left Leg,1.2786200046539307,0.4892716407775879,0.9795056581497192
11286,537,Left Leg,1.143549919128418,0.5113739967346191,0.960464596748352
11287,537,Left Leg,1.212902307510376,0.4895143508911133,0.5042835474014282
11288,537,Left Leg,1.2821307182312012,0.35378360748291016,0.0700145959854126
11289,537,Right Leg,1.2786200046539307,0.4892716407775879,0.9795056581497192
11290,537,Right Leg,1.4136898517608643,0.46716928482055664,0.9985471963882446
11291,537,Right Leg,1.4515070915222168,0.6688885688781738,0.5847026109695435
11292,537,Right Leg,1.4164725542068481,0.4897127151489258,0.162239670753479
11293,537,Body,1.2786200046539307,0.4892716407775879,0.9795056581497192
11294,537,Body,1.2664237022399902,0.4664030075073242,1.2325607538223267
11295,537,Body,1.256897211074829,0.5452108383178711,1.4695669412612915
11296,537,Body,1.2556076049804688,0.6357560157775879,1.5339070558547974
11297,537,Body,1.2518484592437744,0.6277508735656738,1.648565649986267
11298,538,Left Hand,1.2594431638717651,0.5662431716918945,1.4673558473587036
11299,538,Left Hand,1.1018705368041992,0.5594296455383301,1.4145323038101196
11300,538,Left Hand,0.9863228797912598,0.42955875396728516,1.1909962892532349
11301,538,Left Hand,1.1519230604171753,0.33925294876098633,1.029502511024475
11302,538,Right Hand,1.2594431638717651,0.5662431716918945,1.4673558473587036
11303,538,Right Hand,1.4155179262161255,0.5317163467407227,1.4213734865188599
11304,538,Right Hand,1.5360002517700195,0.37074995040893555,1.221974492073059
11305,538,Right Hand,1.3827366828918457,0.3164548873901367,1.0342975854873657
11306,538,Left Leg,1.2807600498199463,0.5104894638061523,0.9774147272109985
11307,538,Left Leg,1.1454685926437378,0.531191349029541,0.9583698511123657
11308,538,Left Leg,1.2139217853546143,0.49906206130981445,0.5026603937149048
11309,538,Left Leg,1.2823301553726196,0.3538022041320801,0.07135307788848877
11310,538,Right Leg,1.2807600498199463,0.5104894638061523,0.9774147272109985
11311,538,Right Leg,1.4160512685775757,0.4897885322570801,0.9964591264724731
11312,538,Right Leg,1.4500948190689087,0.6966586112976074,0.5848361253738403
11313,538,Right Leg,1.427087664604187,0.5596685409545898,0.14607536792755127
11314,538,Body,1.2807600498199463,0.5104894638061523,0.9774147272109985
11315,538,Body,1.2687664031982422,0.4871530532836914,1.2304350137710571
11316,538,Body,1.2594431638717651,0.5662431716918945,1.4673558473587036
11317,538,Body,1.2580256462097168,0.6567130088806152,1.5318008661270142
11318,538,Body,1.2545512914657593,0.6481633186340332,1.6464284658432007
11319,539,Left Hand,1.2621214389801025,0.5873970985412598,1.4646693468093872
11320,539,Left Hand,1.1046524047851562,0.5797414779663086,1.4116531610488892
11321,539,Left Hand,0.9886401891708374,0.4492020606994629,1.1887460947036743
11322,539,Left Hand,1.1539318561553955,0.3588728904724121,1.0269509553909302
11323,539,Right Hand,1.2621214389801025,0.5873970985412598,1.4646693468093872
11324,539,Right Hand,1.4181063175201416,0.5534777641296387,1.4179350137710571
11325,539,Right Hand,1.5387921333312988,0.39351844787597656,1.2178503274917603
11326,539,Right Hand,1.3851330280303955,0.3383326530456543,1.0307575464248657
11327,539,Left Leg,1.2828102111816406,0.5318889617919922,0.9748445749282837
11328,539,Left Leg,1.1473383903503418,0.551386833190918,0.9558097124099731
11329,539,Left Leg,1.214897632598877,0.508415699005127,0.5008622407913208
11330,539,Left Leg,1.2821935415267944,0.35421323776245117,0.07249414920806885
11331,539,Right Leg,1.2828102111816406,0.5318889617919922,0.9748445749282837
11332,539,Right Leg,1.4182816743850708,0.512392520904541,0.993878960609436
11333,539,Right Leg,1.4493532180786133,0.7218141555786133,0.5833102464675903
11334,539,Right Leg,1.435870885848999,0.630673885345459,0.13240253925323486
11335,539,Body,1.2828102111816406,0.5318889617919922,0.9748445749282837
11336,539,Body,1.271332025527954,0.5080232620239258,1.2278395891189575
11337,539,Body,1.2621214389801025,0.5873970985412598,1.4646693468093872
11338,539,Body,1.2604098320007324,0.6779403686523438,1.5290037393569946
11339,539,Body,1.2571171522140503,0.6690225601196289,1.6436089277267456
11340,540,Left Hand,1.2648895978927612,0.607335090637207,1.459680199623108
11341,540,Left Hand,1.1068048477172852,0.6004552841186523,1.4084187746047974
11342,540,Left Hand,0.9911901950836182,0.4695887565612793,1.1854974031448364
11343,540,Left Hand,1.1565189361572266,0.3800039291381836,1.0233265161514282
11344,540,Right Hand,1.2648895978927612,0.607335090637207,1.459680199623108
11345,540,Right Hand,1.4215569496154785,0.5756158828735352,1.413690209388733
11346,540,Right Hand,1.5420904159545898,0.4167032241821289,1.2126818895339966
11347,540,Right Hand,1.3875164985656738,0.3604578971862793,1.0266610383987427
11348,540,Left Leg,1.2791500091552734,0.5443458557128906,0.9682866334915161
11349,540,Left Leg,1.1445989608764648,0.571800708770752,0.9528838396072388
11350,540,Left Leg,1.2146333456039429,0.5181989669799805,0.4994407892227173
11351,540,Left Leg,1.2829203605651855,0.3546571731567383,0.07470810413360596
11352,540,Right Leg,1.2791500091552734,0.5443458557128906,0.9682866334915161
11353,540,Right Leg,1.4137005805969238,0.5168895721435547,0.9836894273757935
11354,540,Right Leg,1.4478180408477783,0.7420005798339844,0.5817562341690063
11355,540,Right Leg,1.4440499544143677,0.7021450996398926,0.12327730655670166
11356,540,Body,1.2791500091552734,0.5443458557128906,0.9682866334915161
11357,540,Body,1.2744817733764648,0.5299310684204102,1.2222143411636353
11358,540,Body,1.2648895978927612,0.607335090637207,1.459680199623108
11359,540,Body,1.262894868850708,0.6972408294677734,1.5248943567276
11360,540,Body,1.2597205638885498,0.6896176338195801,1.6395970582962036
11361,541,Left Hand,1.2678930759429932,0.6289277076721191,1.4560915231704712
11362,541,Left Hand,1.109809160232544,0.6211423873901367,1.4049540758132935
11363,541,Left Hand,0.9942491054534912,0.49004077911376953,1.1821452379226685
11364,541,Left Hand,1.1593730449676514,0.40154027938842773,1.0191713571548462
11365,541,Right Hand,1.2678930759429932,0.6289277076721191,1.4560915231704712
11366,541,Right Hand,1.4244005680084229,0.5976877212524414,1.4092365503311157
11367,541,Right Hand,1.5450305938720703,0.4396219253540039,1.2076197862625122
11368,541,Right Hand,1.390242576599121,0.38286638259887695,1.0219327211380005
11369,541,Left Leg,1.2809698581695557,0.5660367012023926,0.9647165536880493
11370,541,Left Leg,1.1462152004241943,0.5924844741821289,0.9493290185928345
11371,541,Left Leg,1.2153702974319458,0.5288639068603516,0.4970470666885376
11372,541,Left Leg,1.2833995819091797,0.3549308776855469,0.07642233371734619
11373,541,Right Leg,1.2809698581695557,0.5660367012023926,0.9647165536880493
11374,541,Right Leg,1.4157240390777588,0.5395894050598145,0.980103611946106
11375,541,Right Leg,1.4483705759048462,0.7621726989746094,0.5766431093215942
11376,541,Right Leg,1.4488223791122437,0.7714405059814453,0.11651241779327393
11377,541,Body,1.2809698581695557,0.5660367012023926,0.9647165536880493
11378,541,Body,1.2772254943847656,0.5514192581176758,1.218648076057434
11379,541,Body,1.2678930759429932,0.6289277076721191,1.4560915231704712
11380,541,Body,1.2656209468841553,0.7191252708435059,1.5208903551101685
11381,541,Body,1.2625491619110107,0.7114472389221191,1.6355913877487183
11382,542,Left Hand,1.2709503173828125,0.6508417129516602,1.4522372484207153
11383,542,Left Hand,1.112847089767456,0.6420412063598633,1.4013272523880005
11384,542,Left Hand,0.9975628852844238,0.5107326507568359,1.1784964799880981
11385,542,Left Hand,1.1624746322631836,0.4234776496887207,1.0146390199661255
11386,542,Right Hand,1.2709503173828125,0.6508417129516602,1.4522372484207153
11387,542,Right Hand,1.4274104833602905,0.6203732490539551,1.4047218561172485
11388,542,Right Hand,1.5485032796859741,0.46278858184814453,1.2030054330825806
11389,542,Right Hand,1.3944528102874756,0.40534114837646484,1.0169183015823364
11390,542,Left Leg,1.2831602096557617,0.5881290435791016,0.9608536958694458
11391,542,Left Leg,1.148234486579895,0.6136021614074707,0.9453216791152954
11392,542,Left Leg,1.2164374589920044,0.5407090187072754,0.494296669960022
11393,542,Left Leg,1.2843999862670898,0.35555505752563477,0.07847893238067627
11394,542,Right Leg,1.2831602096557617,0.5881290435791016,0.9608536958694458
11395,542,Right Leg,1.4180850982666016,0.5626554489135742,0.9763847589492798
11396,542,Right Leg,1.4484305381774902,0.7807102203369141,0.5702811479568481
11397,542,Right Leg,1.4509129524230957,0.836186408996582,0.11341965198516846
11398,542,Body,1.2831602096557617,0.5881290435791016,0.9608536958694458
11399,542,Body,1.2800016403198242,0.5733375549316406,1.2147828340530396
11400,542,Body,1.2709503173828125,0.6508417129516602,1.4522372484207153
11401,542,Body,1.2683470249176025,0.7413101196289062,1.5166465044021606
11402,542,Body,1.2653250694274902,0.7336483001708984,1.6313501596450806
11403,543,Left Hand,1.2744239568710327,0.6731767654418945,1.4482651948928833
11404,543,Left Hand,1.1163034439086914,0.6633644104003906,1.3975921869277954
11405,543,Left Hand,1.0011850595474243,0.531836986541748,1.1748038530349731
11406,543,Left Hand,1.165873646736145,0.4459524154663086,1.010001301765442
11407,543,Right Hand,1.2744239568710327,0.6731767654418945,1.4482651948928833
11408,543,Right Hand,1.4306831359863281,0.6436777114868164,1.399492859840393
11409,543,Right Hand,1.5521330833435059,0.4870471954345703,1.1972485780715942
11410,543,Right Hand,1.3976192474365234,0.4286513328552246,1.0118428468704224
11411,543,Left Leg,1.2857598066329956,0.610816478729248,0.956947922706604
11412,543,Left Leg,1.1504976749420166,0.6343722343444824,0.9413172006607056
11413,543,Left Leg,1.2175261974334717,0.5542116165161133,0.49135076999664307
11414,543,Left Leg,1.2854117155075073,0.35659217834472656,0.08129656314849854
11415,543,Right Leg,1.2857598066329956,0.610816478729248,0.956947922706604
11416,543,Right Leg,1.4210216999053955,0.5872602462768555,0.972577691078186
11417,543,Right Leg,1.4475570917129517,0.7978129386901855,0.5622698068618774
11418,543,Right Leg,1.4527850151062012,0.8936223983764648,0.112160325050354
11419,543,Body,1.2857598066329956,0.610816478729248,0.956947922706604
11420,543,Body,1.282517671585083,0.5954666137695312,1.2108427286148071
11421,543,Body,1.2744239568710327,0.6731767654418945,1.4482651948928833
11422,543,Body,1.271155834197998,0.7638616561889648,1.512337327003479
11423,543,Body,1.2683475017547607,0.756159782409668,1.6270443201065063
11424,544,Left Hand,1.2776603698730469,0.6958842277526855,1.4442716836929321
11425,544,Left Hand,1.1195175647735596,0.6850900650024414,1.3938714265823364
11426,544,Left Hand,1.0048115253448486,0.5532636642456055,1.1710458993911743
11427,544,Left Hand,1.1695995330810547,0.4691963195800781,1.0054079294204712
11428,544,Right Hand,1.2776603698730469,0.6958842277526855,1.4442716836929321
11429,544,Right Hand,1.433732032775879,0.6671528816223145,1.394452691078186
11430,544,Right Hand,1.5554258823394775,0.5114345550537109,1.191651463508606
11431,544,Right Hand,1.400777816772461,0.45256757736206055,1.0065065622329712
11432,544,Left Leg,1.2895002365112305,0.6348252296447754,0.9531365633010864
11433,544,Left Leg,1.1537528038024902,0.6555280685424805,0.9376732110977173
11434,544,Left Leg,1.2188255786895752,0.5696454048156738,0.4884759187698364
11435,544,Left Leg,1.2856602668762207,0.3577842712402344,0.08542072772979736
11436,544,Right Leg,1.2895002365112305,0.6348252296447754,0.9531365633010864
11437,544,Right Leg,1.425247073173523,0.6141228675842285,0.9685994386672974
11438,544,Right Leg,1.446597933769226,0.8158955574035645,0.553604245185852
11439,544,Right Leg,1.4529151916503906,0.942981481552124,0.1113206148147583
11440,544,Body,1.2895002365112305,0.6348252296447754,0.9531365633010864
11441,544,Body,1.2848765850067139,0.6179041862487793,1.2069097757339478
11442,544,Body,1.2776603698730469,0.6958842277526855,1.4442716836929321
11443,544,Body,1.2741515636444092,0.7867474555969238,1.5080782175064087
11444,544,Body,1.2716327905654907,0.7789363861083984,1.6227842569351196
11445,545,Left Hand,1.2809207439422607,0.7189855575561523,1.4405561685562134
11446,545,Left Hand,1.1228010654449463,0.7070508003234863,1.390339970588684
11447,545,Left Hand,1.0083980560302734,0.5750837326049805,1.1674429178237915
11448,545,Left Hand,1.1735279560089111,0.4929676055908203,1.0011674165725708
11449,545,Right Hand,1.2809207439422607,0.7189855575561523,1.4405561685562134
11450,545,Right Hand,1.4368243217468262,0.6911544799804688,1.3897100687026978
11451,545,Right Hand,1.5589442253112793,0.5365629196166992,1.186303734779358
11452,545,Right Hand,1.404166340827942,0.47705650329589844,1.0014702081680298
11453,545,Left Leg,1.2937102317810059,0.6598248481750488,0.9497467279434204
11454,545,Left Leg,1.1575350761413574,0.6772260665893555,0.9339786767959595
11455,545,Left Leg,1.2200911045074463,0.5873990058898926,0.48519575595855713
11456,545,Left Leg,1.2849642038345337,0.35962486267089844,0.09058630466461182
11457,545,Right Leg,1.2937102317810059,0.6598248481750488,0.9497467279434204
11458,545,Right Leg,1.429884672164917,0.6424226760864258,0.9655133485794067
11459,545,Right Leg,1.446118950843811,0.839897632598877,0.5482250452041626
11460,545,Right Leg,1.4494330883026123,0.9762952327728271,0.10869085788726807
11461,545,Body,1.2937102317810059,0.6598248481750488,0.9497467279434204
11462,545,Body,1.2871007919311523,0.640568733215332,1.203309178352356
11463,545,Body,1.2809207439422607,0.7189855575561523,1.4405561685562134
11464,545,Body,1.2771568298339844,0.810023307800293,1.5040994882583618
11465,545,Body,1.2751569747924805,0.8020687103271484,1.6188055276870728
11466,546,Left Hand,1.2841413021087646,0.7424159049987793,1.4370814561843872
11467,546,Left Hand,1.1260032653808594,0.7293648719787598,1.3872038125991821
11468,546,Left Hand,1.0118768215179443,0.5972528457641602,1.1642509698867798
11469,546,Left Hand,1.1774940490722656,0.5172080993652344,0.9974509477615356
11470,546,Right Hand,1.2841413021087646,0.7424159049987793,1.4370814561843872
11471,546,Right Hand,1.4400073289871216,0.7157740592956543,1.3854871988296509
11472,546,Right Hand,1.5629329681396484,0.5621480941772461,1.1818357706069946
11473,546,Right Hand,1.4080798625946045,0.5026607513427734,0.9970599412918091
11474,546,Left Leg,1.2977198362350464,0.6858911514282227,0.9465981721878052
11475,546,Left Leg,1.1612515449523926,0.7002501487731934,0.9303127527236938
11476,546,Left Leg,1.2212870121002197,0.6068563461303711,0.4819127321243286
11477,546,Left Leg,1.2837350368499756,0.36252546310424805,0.09693443775177002
11478,546,Right Leg,1.2977198362350464,0.6858911514282227,0.9465981721878052
11479,546,Right Leg,1.4341881275177002,0.6715302467346191,0.9628835916519165
11480,546,Right Leg,1.4466042518615723,0.8705167770385742,0.5461832284927368
11481,546,Right Leg,1.443114161491394,0.9943861961364746,0.10295736789703369
11482,546,Body,1.2977198362350464,0.6858911514282227,0.9465981721878052
11483,546,Body,1.2896493673324585,0.6637916564941406,1.1998869180679321
11484,546,Body,1.2841413021087646,0.7424159049987793,1.4370814561843872
11485,546,Body,1.2800757884979248,0.833458423614502,1.5006004571914673
11486,546,Body,1.2787766456604004,0.825653076171875,1.61532723903656
11487,547,Left Hand,1.2871994972229004,0.7658538818359375,1.4345356225967407
11488,547,Left Hand,1.1291024684906006,0.7519769668579102,1.3847495317459106
11489,547,Left Hand,1.0153840780258179,0.6198482513427734,1.1615983247756958
11490,547,Left Hand,1.1814234256744385,0.5418705940246582,0.9942399263381958
11491,547,Right Hand,1.2871994972229004,0.7658538818359375,1.4345356225967407
11492,547,Right Hand,1.4429314136505127,0.7404317855834961,1.3819323778152466
11493,547,Right Hand,1.5658897161483765,0.5879702568054199,1.1774264574050903
11494,547,Right Hand,1.4103600978851318,0.5288825035095215,0.9930917024612427
11495,547,Left Leg,1.3018200397491455,0.7123336791992188,0.9444175958633423
11496,547,Left Leg,1.1652840375900269,0.7243204116821289,0.9268313646316528
11497,547,Left Leg,1.2226684093475342,0.6287088394165039,0.4785534143447876
11498,547,Left Leg,1.2824641466140747,0.36652421951293945,0.10507023334503174
11499,547,Right Leg,1.3018200397491455,0.7123336791992188,0.9444175958633423
11500,547,Right Leg,1.4383556842803955,0.7003469467163086,0.9620033502578735
11501,547,Right Leg,1.446523666381836,0.9018678665161133,0.5464178323745728
11502,547,Right Leg,1.4358534812927246,1.0009520053863525,0.0971137285232544
11503,547,Body,1.3018200397491455,0.7123336791992188,0.9444175958633423
11504,547,Body,1.2924551963806152,0.6871223449707031,1.1973696947097778
11505,547,Body,1.2871994972229004,0.7658538818359375,1.4345356225967407
11506,547,Body,1.2830575704574585,0.8572177886962891,1.497585415840149
11507,547,Body,1.2823580503463745,0.8496246337890625,1.6123322248458862
11508,548,Left Hand,1.2904398441314697,0.7899246215820312,1.4322353601455688
11509,548,Left Hand,1.13232421875,0.7749729156494141,1.3828212022781372
11510,548,Left Hand,1.0188372135162354,0.642765998840332,1.1595979928970337
11511,548,Left Hand,1.1852892637252808,0.5668759346008301,0.9916907548904419
11512,548,Right Hand,1.2904398441314697,0.7899246215820312,1.4322353601455688
11513,548,Right Hand,1.446244478225708,0.7655572891235352,1.3793469667434692
11514,548,Right Hand,1.57002592086792,0.6147632598876953,1.1741033792495728
11515,548,Right Hand,1.4141643047332764,0.5551800727844238,0.9902082681655884
11516,548,Left Leg,1.305190086364746,0.7396783828735352,0.9422723054885864
11517,548,Left Leg,1.1685854196548462,0.749539852142334,0.9239135980606079
11518,548,Left Leg,1.2243422269821167,0.6528911590576172,0.4756523370742798
11519,548,Left Leg,1.2818927764892578,0.3722662925720215,0.11545193195343018
11520,548,Right Leg,1.305190086364746,0.7396783828735352,0.9422723054885864
11521,548,Right Leg,1.4417941570281982,0.7298164367675781,0.9606310129165649
11522,548,Right Leg,1.4456137418746948,0.9296088218688965,0.5441490411758423
11523,548,Right Leg,1.4325662851333618,1.0093271732330322,0.09106981754302979
11524,548,Body,1.305190086364746,0.7396783828735352,0.9422723054885864
11525,548,Body,1.2957360744476318,0.7116384506225586,1.1949235200881958
11526,548,Body,1.2904398441314697,0.7899246215820312,1.4322353601455688
11527,548,Body,1.286067247390747,0.8811893463134766,1.4954127073287964
11528,548,Body,1.2857730388641357,0.8739786148071289,1.6101847887039185
11529,549,Left Hand,1.2937147617340088,0.8140811920166016,1.4316316843032837
11530,549,Left Hand,1.1357358694076538,0.7978148460388184,1.3821970224380493
11531,549,Left Hand,1.0226123332977295,0.6658544540405273,1.1586428880691528
11532,549,Left Hand,1.189143419265747,0.5920467376708984,0.9898873567581177
11533,549,Right Hand,1.2937147617340088,0.8140811920166016,1.4316316843032837
11534,549,Right Hand,1.4495713710784912,0.7911443710327148,1.3782597780227661
11535,549,Right Hand,1.5739936828613281,0.6420669555664062,1.1721516847610474
11536,549,Right Hand,1.4188835620880127,0.5815567970275879,0.9879237413406372
11537,549,Left Leg,1.3079400062561035,0.7667179107666016,0.9414373636245728
11538,549,Left Leg,1.1714270114898682,0.7750873565673828,0.9217106103897095
11539,549,Left Leg,1.225587248802185,0.680631160736084,0.4727855920791626
11540,549,Left Leg,1.2819180488586426,0.3806271553039551,0.12835705280303955
11541,549,Right Leg,1.3079400062561035,0.7667179107666016,0.9414373636245728
11542,549,Right Leg,1.4444527626037598,0.7583475112915039,0.9611645936965942
11543,549,Right Leg,1.4426794052124023,0.9522981643676758,0.5419164896011353
11544,549,Right Leg,1.4334803819656372,1.0198535919189453,0.08677017688751221
11545,549,Body,1.3079400062561035,0.7667179107666016,0.9414373636245728
11546,549,Body,1.2991869449615479,0.7370176315307617,1.1939235925674438
11547,549,Body,1.2937147617340088,0.8140811920166016,1.4316316843032837
11548,549,Body,1.2889600992202759,0.9054098129272461,1.4946900606155396
11549,549,Body,1.2888365983963013,0.8988370895385742,1.6095012426376343
11550,550,Left Hand,1.2967817783355713,0.8383255004882812,1.432597041130066
11551,550,Left Hand,1.138887882232666,0.8204493522644043,1.3834458589553833
11552,550,Left Hand,1.0268104076385498,0.6890506744384766,1.1590367555618286
11553,550,Left Hand,1.1931114196777344,0.6174588203430176,0.9891034364700317
11554,550,Right Hand,1.2967817783355713,0.8383255004882812,1.432597041130066
11555,550,Right Hand,1.4527065753936768,0.8172159194946289,1.3786734342575073
11556,550,Right Hand,1.5774803161621094,0.6697444915771484,1.1716238260269165
11557,550,Right Hand,1.4228219985961914,0.608551025390625,0.9872428178787231
11558,550,Left Leg,1.3098499774932861,0.7930889129638672,0.9418641328811646
11559,550,Left Leg,1.173523187637329,0.8005428314208984,0.9205471277236938
